ID,Type,SKU,Name,Published,Short description,Description,In stock?,Regular price,Sale price,Categories,Tags
,simple,CTM-0403,Internet of Things (IoT),1,Aplicaciones de Internet de las Cosas (IoT); Desarrollo IoT; Desarrollo de sistemas de Internet de las Cosas (IoT); Desarrollo de soluciones de Internet de las ,Aplicaciones de Internet de las Cosas (IoT); Desarrollo IoT; Desarrollo de sistemas de Internet de las Cosas (IoT); Desarrollo de soluciones de Internet de las Cosas (IoT); Desarrollo de soluciones de Internet of Things (IoT); Internet of Things (IoT),1,4425000,,Servicios > Soluciones por Industria,"clientum,servicio"
,simple,CTM-0404,Implementación de soluciones de IoT,1,Implementación de soluciones de IoT; Implementación de soluciones de gestión energética; Servicios de implementación de soluciones de analítica de big data para,Implementación de soluciones de IoT; Implementación de soluciones de gestión energética; Servicios de implementación de soluciones de analítica de big data para el sector manufacturero; Servicios de implementación de soluciones de internet de las cosas (IoT),1,4275000,,Servicios > Soluciones por Industria,"clientum,servicio"
,simple,CTM-0405,Realidad aumentada y virtual,1,Realidad Aumentada y Virtual: Experiencias Inmersivas para Mejorar la Experiencia del Usuario; Realidad aumentada y virtual; Servicios de Diseño y Desarrollo de,Realidad Aumentada y Virtual: Experiencias Inmersivas para Mejorar la Experiencia del Usuario; Realidad aumentada y virtual; Servicios de Diseño y Desarrollo de Soluciones de Realidad Aumentada y Virtual,1,4125000,,Servicios > Soluciones por Industria,"clientum,servicio"
,simple,CTM-0406,¡Llévate el mejor sonido a un precio increíble! Parlante Bluetooth por solo $300,1,¡Increíble oferta! $1.500: El mejor precio para un producto de calidad excepcional; ¡Llévate el mejor sonido a un precio increíble! Parlante Bluetooth por solo ,¡Increíble oferta! $1.500: El mejor precio para un producto de calidad excepcional; ¡Llévate el mejor sonido a un precio increíble! Parlante Bluetooth por solo $300,1,4200000,,Servicios > Soluciones por Industria,"clientum,servicio"
,simple,CTM-0407,Consultoría en Blockchain,1,Consultoría en Blockchain; Consultoría en gestión de la cadena de suministro; Desarrollo Blockchain; Servicios de desarrollo de aplicaciones de blockchain para ,Consultoría en Blockchain; Consultoría en gestión de la cadena de suministro; Desarrollo Blockchain; Servicios de desarrollo de aplicaciones de blockchain para la cadena de suministro,1,3975000,,Servicios > Soluciones por Industria,"clientum,servicio"
,simple,CTM-0408,Gestión para Distribuidores y Mayoristas,1,Desarrollo de Soluciones para Distribuidores y Mayoristas; Gestión para Distribuidores y Mayoristas,Desarrollo de Soluciones para Distribuidores y Mayoristas; Gestión para Distribuidores y Mayoristas,1,3900000,,Servicios > Soluciones por Industria,"clientum,servicio"
,simple,CTM-0409,Control para Agroindustria,1,Control para Agroindustria; Implementación de Tecnologías Avanzadas para la Agroindustria; Technology Advanced for Agroindustry,Control para Agroindustria; Implementación de Tecnologías Avanzadas para la Agroindustria; Technology Advanced for Agroindustry,1,3600000,,Servicios > Soluciones por Industria,"clientum,servicio"
,simple,CTM-0410,Integración para Minoristas,1,Integración para Minoristas; Planificación de Producción para Minoristas; Solución para Mayoristas (B2B); Solución para Minoristas (B2C),Integración para Minoristas; Planificación de Producción para Minoristas; Solución para Mayoristas (B2B); Solución para Minoristas (B2C),1,3675000,,Servicios > Soluciones por Industria,"clientum,servicio"
,simple,CTM-0411,Optimización para Manufactura,1,Optimización de Procesos para Minoristas; Optimización para Manufactura,Optimización de Procesos para Minoristas; Optimización para Manufactura,1,3750000,,Servicios > Soluciones por Industria,"clientum,servicio"
,simple,CTM-0412,Desarrollo de soluciones de tecnología financiera (FinTech),1,Desarrollo de soluciones de tecnología financiera (FinTech),Desarrollo de soluciones de tecnología financiera (FinTech),1,3450000,,Servicios > Soluciones por Industria,"clientum,servicio"
,simple,CTM-0413,¡Llévate el tuyo por solo $500!,1,¡Llévate el tuyo por solo $100!; ¡Llévate el tuyo por solo $500!,¡Llévate el tuyo por solo $100!; ¡Llévate el tuyo por solo $500!,1,3375000,,Servicios > Soluciones por Industria,"clientum,servicio"
,simple,CTM-0414,Soporte Operativo Anual para Minoristas,1,Soporte Operativo Anual para Minoristas,Soporte Operativo Anual para Minoristas,1,3300000,,Servicios > Soluciones por Industria,"clientum,servicio"
,simple,CTM-0415,Desarrollo de soluciones de telemedicina,1,Desarrollo de soluciones de telemedicina,Desarrollo de soluciones de telemedicina,1,3150000,,Servicios > Soluciones por Industria,"clientum,servicio"
,simple,CTM-0416,Auditoría de Sistemas para Minoristas,1,Auditoría de Sistemas para Minoristas,Auditoría de Sistemas para Minoristas,1,3075000,,Servicios > Soluciones por Industria,"clientum,servicio"
,simple,CTM-0417,Evaluación de Estrategias de Mercado para Minoristas,1,Desarrollo de Estrategias de Expansión para Minoristas; Evaluación de Estrategias de Mercado para Minoristas,Desarrollo de Estrategias de Expansión para Minoristas; Evaluación de Estrategias de Mercado para Minoristas,1,2850000,,Servicios > Soluciones por Industria,"clientum,servicio"
,simple,CTM-0418,Consultoría en sostenibilidad y responsabilidad social,1,Consultoría en sostenibilidad y responsabilidad social,Consultoría en sostenibilidad y responsabilidad social,1,2925000,,Servicios > Soluciones por Industria,"clientum,servicio"
,simple,CTM-0419,Capacitación en Gestión para Minoristas,1,Capacitación en Gestión para Minoristas; Implementación de Gestión de Inventarios para Minoristas,Capacitación en Gestión para Minoristas; Implementación de Gestión de Inventarios para Minoristas,1,2775000,,Servicios > Soluciones por Industria,"clientum,servicio"
,simple,CTM-0420,Consultoría Inicial para Minoristas,1,Consultoría Inicial para Minoristas; Consultoría en desarrollo de productos; Consultoría en estrategia de negocio,Consultoría Inicial para Minoristas; Consultoría en desarrollo de productos; Consultoría en estrategia de negocio,1,2625000,,Servicios > Soluciones por Industria,"clientum,servicio"
,simple,CTM-0421,Pintura Interior,1,Pintura Interior; Pintura de Habitación; Pintura de Interiores,Pintura Interior; Pintura de Habitación; Pintura de Interiores,1,2325000,,Servicios > Soluciones por Industria,"clientum,servicio"
,simple,CTM-0422,Tapizado de Muebles,1,Reparación de Muebles; Tapizado de Muebles,Reparación de Muebles; Tapizado de Muebles,1,2475000,,Servicios > Soluciones por Industria,"clientum,servicio"
,simple,CTM-0423,Personalización de Plataforma para Minoristas,1,Personalización de Plataforma para Minoristas,Personalización de Plataforma para Minoristas,1,2550000,,Servicios > Soluciones por Industria,"clientum,servicio"
,simple,CTM-0424,Mudanza Local,1,Mudanza Local; Mudanza Pequeña,Mudanza Local; Mudanza Pequeña,1,2025000,,Servicios > Soluciones por Industria,"clientum,servicio"
,simple,CTM-0425,Poda de Arboles,1,Poda de Arboles; Poda de Árboles,Poda de Arboles; Poda de Árboles,1,2175000,,Servicios > Soluciones por Industria,"clientum,servicio"
,simple,CTM-0426,Servicio de Jardinería Integral,1,Servicio de Jardinería Integral,Servicio de Jardinería Integral,1,2250000,,Servicios > Soluciones por Industria,"clientum,servicio"
,simple,CTM-0427,Soluciones por Industria,1,Soluciones de IA para la Industria de la Salud; Soluciones de IA para la Industria del Retail; Soluciones por Industria,Soluciones de IA para la Industria de la Salud; Soluciones de IA para la Industria del Retail; Soluciones por Industria,1,1350000,,Servicios > Soluciones por Industria,"clientum,servicio"
,simple,CTM-0428,Limpieza de Ventanas,1,Limpieza de Alfombras; Limpieza de Chimeneas; Limpieza de Ventanas; Servicio de Limpieza Premium,Limpieza de Alfombras; Limpieza de Chimeneas; Limpieza de Ventanas; Servicio de Limpieza Premium,1,1425000,,Servicios > Soluciones por Industria,"clientum,servicio"
,simple,CTM-0429,Instalación de Aire Acondicionado,1,Instalación de Aire Acondicionado; Mantenimiento de Aire Acondicionado,Instalación de Aire Acondicionado; Mantenimiento de Aire Acondicionado,1,1500000,,Servicios > Soluciones por Industria,"clientum,servicio"
,simple,CTM-0430,Servicio de Plomería,1,Reparación de Plomería; Servicio de Plomería,Reparación de Plomería; Servicio de Plomería,1,1650000,,Servicios > Soluciones por Industria,"clientum,servicio"
,simple,CTM-0431,Reparación de Electrodomésticos,1,Instalación de Electrodomésticos; Reparación de Electrodomésticos,Instalación de Electrodomésticos; Reparación de Electrodomésticos,1,1725000,,Servicios > Soluciones por Industria,"clientum,servicio"
,simple,CTM-0432,Asesoría de Diseño de Interiores,1,Asesoría de Diseño de Interiores,Asesoría de Diseño de Interiores,1,1800000,,Servicios > Soluciones por Industria,"clientum,servicio"
,simple,CTM-0433,Instalación de Cortinas,1,Instalación de Cortinas; Instalación de Iluminación,Instalación de Cortinas; Instalación de Iluminación,1,1950000,,Servicios > Soluciones por Industria,"clientum,servicio"
,simple,CTM-0434,Corte de Césped Estándar,1,Corte de Césped Estándar,Corte de Césped Estándar,1,600000,,Servicios > Soluciones por Industria,"clientum,servicio"
,simple,CTM-0435,Mantenimiento de Piscina,1,Mantenimiento de Jardín Básico; Mantenimiento de Piscina,Mantenimiento de Jardín Básico; Mantenimiento de Piscina,1,712500,,Servicios > Soluciones por Industria,"clientum,servicio"
,simple,CTM-0436,Reparación de Cerraduras,1,Reparación de Cerraduras,Reparación de Cerraduras,1,825000,,Servicios > Soluciones por Industria,"clientum,servicio"
,simple,CTM-0437,$80,1,$80,$80,1,900000,,Servicios > Soluciones por Industria,"clientum,servicio"
,simple,CTM-0438,Gestión de Cultivos,1,Gestión de Cultivos,Gestión de Cultivos,1,975000,,Servicios > Soluciones por Industria,"clientum,servicio"
,simple,CTM-0439,Básica: La solución integral para tus necesidades de belleza,1,Básica: La solución integral para tus necesidades de belleza,Básica: La solución integral para tus necesidades de belleza,1,1125000,,Servicios > Soluciones por Industria,"clientum,servicio"
,simple,CTM-0440,"Soluciones de IA para la Salud: Diagnóstico Preciso, Tratamiento Personalizado y Atención Mejorada",1,"Soluciones de IA para la Salud: Diagnóstico Preciso, Tratamiento Personalizado y Atención Mejorada","Soluciones de IA para la Salud: Diagnóstico Preciso, Tratamiento Personalizado y Atención Mejorada",1,1200000,,Servicios > Soluciones por Industria,"clientum,servicio"
,simple,CTM-0441,Chatbot WhatsApp,1,Chatbot WhatsApp,Chatbot WhatsApp,1,600000,,Soluciones > Plataforma,"clientum,servicio"
,simple,CTM-0442,CRM Inteligente,1,CRM Inteligente,CRM Inteligente,1,900000,,Soluciones > Plataforma,"clientum,servicio"
,simple,CTM-0443,Asistente IA,1,Asistente IA,Asistente IA,1,1275000,,Soluciones > Plataforma,"clientum,servicio"
,simple,CTM-0444,Reportes Automáticos,1,Reportes Automáticos,Reportes Automáticos,1,1575000,,Soluciones > Plataforma,"clientum,servicio"
,simple,CTM-0445,Automatización,1,Automatización,Automatización,1,1875000,,Soluciones > Plataforma,"clientum,servicio"
,simple,CTM-0446,Portal del Cliente,1,Portal del Cliente,Portal del Cliente,1,2250000,,Soluciones > Plataforma,"clientum,servicio"
,simple,CTM-0447,Desarrollo Web,1,Desarrollo Web,Desarrollo Web,1,2550000,,Soluciones > Plataforma,"clientum,servicio"
,simple,CTM-0448,Integraciones,1,Integraciones,Integraciones,1,2925000,,Soluciones > Plataforma,"clientum,servicio"
,simple,CTM-0449,Catálogo Completo,1,Catálogo Completo,Catálogo Completo,1,3225000,,Soluciones > Plataforma,"clientum,servicio"
,simple,CTM-0450,Consultoría & ERP,1,Consultoría & ERP,Consultoría & ERP,1,3525000,,Soluciones > Plataforma,"clientum,servicio"
,simple,CTM-0451,Planes y Precios,1,Planes y Precios,Planes y Precios,1,3900000,,Soluciones > Plataforma,"clientum,servicio"
,simple,CTM-0452,Casos de Éxito,1,Casos de Éxito,Casos de Éxito,1,4200000,,Soluciones > Plataforma,"clientum,servicio"
,simple,CTM-0458,Creación de Tienda Online con Woocommerce,1,Crea tu Tienda Online ¡YA! con Woocommerce; Creación de Tienda Online con Woocommerce,Crea tu Tienda Online ¡YA! con Woocommerce; Creación de Tienda Online con Woocommerce,1,60000,,Cursos > Campus Virtual,"clientum,curso,campus"
,simple,CTM-0459,Gestión del Tiempo y Productividad,1,Automatiza tu Negocio y Multiplica tu Tiempo Libre; Gestiona tu Tiempo y Multiplica tu Productividad; Gestión del Tiempo y Productividad,Automatiza tu Negocio y Multiplica tu Tiempo Libre; Gestiona tu Tiempo y Multiplica tu Productividad; Gestión del Tiempo y Productividad,1,60000,,Cursos > Campus Virtual,"clientum,curso,campus"
,simple,CTM-0460,Dolibarr ERP/CRM,1,Dolibarr ERP/CRM,Dolibarr ERP/CRM,1,67500,,Cursos > Campus Virtual,"clientum,curso,campus"
,simple,CTM-0461,Zapier e Integromat,1,Zapier e Integromat,Zapier e Integromat,1,75000,,Cursos > Campus Virtual,"clientum,curso,campus"
,simple,CTM-0462,SEO Avanzado,1,SEO Avanzado,SEO Avanzado,1,82500,,Cursos > Campus Virtual,"clientum,curso,campus"
,simple,CTM-0463,ERP para Pymes,1,CRM para Pymes; Ciberseguridad para Pymes; ERP para Pymes; Seguridad en Línea para Pymes,CRM para Pymes; Ciberseguridad para Pymes; ERP para Pymes; Seguridad en Línea para Pymes,1,82500,,Cursos > Campus Virtual,"clientum,curso,campus"
,simple,CTM-0464,Finanzas Empresariales,1,Comunicación Empresarial; Comunicación Empresarial Efectiva; Finanzas Empresariales; Finanzas Empresariales para Pymes; Finanzas para Emprendedores; Gestión Fin,Comunicación Empresarial; Comunicación Empresarial Efectiva; Finanzas Empresariales; Finanzas Empresariales para Pymes; Finanzas para Emprendedores; Gestión Financiera Empresarial,1,90000,,Cursos > Campus Virtual,"clientum,curso,campus"
,simple,CTM-0465,Ventas Ninja,1,Ventas Ninja,Ventas Ninja,1,97500,,Cursos > Campus Virtual,"clientum,curso,campus"
,simple,CTM-0466,Inteligencia Emocional,1,Inteligencia Emocional; Inteligencia Emocional para el Éxito,Inteligencia Emocional; Inteligencia Emocional para el Éxito,1,105000,,Cursos > Campus Virtual,"clientum,curso,campus"
,simple,CTM-0467,Liderazgo y Gestión,1,Liderazgo Inspirador; Liderazgo y Gestión,Liderazgo Inspirador; Liderazgo y Gestión,1,105000,,Cursos > Campus Virtual,"clientum,curso,campus"
,simple,CTM-0468,Negociación,1,Negociación; Negociación Ganadora,Negociación; Negociación Ganadora,1,112500,,Cursos > Campus Virtual,"clientum,curso,campus"
,simple,CTM-0469,Apps Móviles Rentables,1,Apps Móviles Rentables,Apps Móviles Rentables,1,120000,,Cursos > Campus Virtual,"clientum,curso,campus"
,simple,CTM-0470,Programación Web con Python,1,Programación Web con Python,Programación Web con Python,1,127500,,Cursos > Campus Virtual,"clientum,curso,campus"
,simple,CTM-0471,Automatización de Ecommerce,1,Automatiza tu Ecommerce y Dispara tus Ventas; Automatización de Ecommerce,Automatiza tu Ecommerce y Dispara tus Ventas; Automatización de Ecommerce,1,127500,,Cursos > Campus Virtual,"clientum,curso,campus"
,simple,CTM-0472,Comunícate como un Profesional,1,Comunícate como un Profesional,Comunícate como un Profesional,1,135000,,Cursos > Campus Virtual,"clientum,curso,campus"
,simple,CTM-0473,Gestión de Proyectos,1,Gestiona tus Proyectos como un Experto; Gestión de Proyectos; Gestión de Proyectos Innovadores; Gestión de Proyectos para Pymes,Gestiona tus Proyectos como un Experto; Gestión de Proyectos; Gestión de Proyectos Innovadores; Gestión de Proyectos para Pymes,1,142500,,Cursos > Campus Virtual,"clientum,curso,campus"
,simple,CTM-0474,Talento Humano para Pymes,1,Gestión de Recursos Humanos para Pymes; Gestión de Talento Humano; Recursos Humanos Eficientes para Pymes; Talento Humano para Pymes,Gestión de Recursos Humanos para Pymes; Gestión de Talento Humano; Recursos Humanos Eficientes para Pymes; Talento Humano para Pymes,1,150000,,Cursos > Campus Virtual,"clientum,curso,campus"
,simple,CTM-0475,Estrategias de Negocios,1,Estrategias de Negocios; Estrategias de Negocios Ganadoras,Estrategias de Negocios; Estrategias de Negocios Ganadoras,1,150000,,Cursos > Campus Virtual,"clientum,curso,campus"
,simple,CTM-0476,Calidad Garantizada,1,Calidad Garantizada,Calidad Garantizada,1,150000,,Cursos > Campus Virtual,"clientum,curso,campus"
,simple,CTM-0477,Marketing Digital,1,Marketing Digital; Marketing Digital para Principiantes; Marketing de Contenidos; Marketing en LinkedIn; Marketing en Redes Sociales,Marketing Digital; Marketing Digital para Principiantes; Marketing de Contenidos; Marketing en LinkedIn; Marketing en Redes Sociales,1,150000,,Cursos > Campus Virtual,"clientum,curso,campus"
,simple,CTM-0478,Ecommerce para Pymes Argentinas,1,Ecommerce para Pymes Argentinas; Ecommerce para Pymes en Argentina,Ecommerce para Pymes Argentinas; Ecommerce para Pymes en Argentina,1,187500,,Cursos > Campus Virtual,"clientum,curso,campus"
,simple,CTM-0479,Marketing por Correo Electrónico,1,Marketing por Correo Electrónico; WooCommerce (Plataforma de Comercio Electrónico),Marketing por Correo Electrónico; WooCommerce (Plataforma de Comercio Electrónico),1,187500,,Cursos > Campus Virtual,"clientum,curso,campus"
,simple,CTM-0485,Wordpress (CMS),1,Wordpress (CMS); Wordpress for Beginners - Master Wordpress,Wordpress (CMS); Wordpress for Beginners - Master Wordpress,1,225000,,Cursos > Campus Virtual,"clientum,curso,campus"
,simple,CTM-0487,Publicidad Online,1,Publicidad Online,Publicidad Online,1,225000,,Cursos > Campus Virtual,"clientum,curso,campus"
,simple,CTM-0488,Habilidades de Comunicación,1,Desarrollo de Habilidades de Ventas; Habilidades de Comunicación,Desarrollo de Habilidades de Ventas; Habilidades de Comunicación,1,225000,,Cursos > Campus Virtual,"clientum,curso,campus"
,simple,CTM-P001,Plan Inicial,1,Para emprendedores e iniciativas pequeñas.,Para emprendedores e iniciativas pequeñas. Web: Landing page responsiva | CRM/ERP: Embudo básico 200 contactos | Seguridad: Respaldos mensuales | IA & BI: Bot de bienvenida fijo,1,30000,,Planes > Suscripción mensual,"clientum,plan,suscripcion"
,simple,CTM-P002,Plan PyME,1,Para comercios con ventas activas.,Para comercios con ventas activas. Web: Tienda online estándar | CRM/ERP: Stock + AFIP 1.000 contactos | Seguridad: Cifrado de base de datos | IA & BI: Bot WhatsApp con FAQs,1,67500,,Planes > Suscripción mensual,"clientum,plan,suscripcion"
,simple,CTM-P003,Plan Pro,1,"Para automatizar con IA, bots y facturación.","Para automatizar con IA, bots y facturación. Web: E-Commerce premium total | CRM/ERP: Multi-embudo ilimitado | Seguridad: Auditorías de software | IA & BI: Agente IA & BI avanzado",1,120000,,Planes > Suscripción mensual,"clientum,plan,suscripcion"
,simple,CTM-P004,Plan Corporativo,1,Para empresas con múltiples canales activos.,Para empresas con múltiples canales activos. Web: Portal B2B + Web integral | CRM/ERP: Pipeline multi-sucursal | Seguridad: Hardening y firewall | IA & BI: Analítica predictiva & bots,1,225000,,Planes > Suscripción mensual,"clientum,plan,suscripcion"
,simple,CTM-P005,Plan Especializado,1,Infraestructura y desarrollos a medida.,Infraestructura y desarrollos a medida. Web: Apps web & mobile infinitas | CRM/ERP: Integraciones ERP legacy | Seguridad: SOC activo 24/7 dedicado | IA & BI: Modelos LLM corporativos,1,375000,,Planes > Suscripción mensual,"clientum,plan,suscripcion"
