ID,Nombre,Categoría,Descripción,Precio (ARS)
8064,Servicios de cloud computing,Cloud Computing,"Servicios De Alojamiento, Procesamiento Y Almacenamiento En La Nube Para Empresas.",
8074,Servicios de migración y modernización de sistemas,Cloud Computing,Servicios De Consultoría Y Ejecución De Proyectos De Modernización Y Migración De Infraestructura Tecnológica.,
8078,Servicios de integración de sistemas,Cloud Computing,Servicios De Consultoría Y Ejecución De Proyectos De Integración De Sistemas Y Apis.,
8079,Servicios de virtualización y cloud computing,Cloud Computing,Servicios De Consultoría Y Ejecución De Proyectos De Adopción De Soluciones En La Nube.,
8087,Servicios de migración y modernización de sistemas legacy,Cloud Computing,Servicios De Consultoría Y Ejecución De Proyectos De Modernización De Sistemas Legacy.,
8094,Servicios de integración de sistemas y middleware,Cloud Computing,Servicios De Consultoría Y Ejecución De Proyectos De Integración De Sistemas Y Apis.,
8100,Servicios de migración a la nube,Cloud Computing,Servicios De Consultoría Y Ejecución De Proyectos De Migración Y Adopción De Soluciones Cloud.,
8111,Servicios de integración y orquestación de sistemas,Cloud Computing,Servicios De Consultoría Y Desarrollo De Arquitecturas De Integración De Aplicaciones Y Datos.,
8132,Servicios de implementación de soluciones de computación en la nube,Cloud Computing,"Servicios De Consultoría Y Despliegue De Soluciones En La Nube Para Infraestructura, Plataformas Y Aplicaciones.",
8148,Servicios de implementación de soluciones de infraestructura en la nube,Cloud Computing,"Servicios De Consultoría Y Despliegue De Soluciones De Computación En La Nube, Almacenamiento, Redes Y Servicios Gestionados.",
8420,Implementación de ERP en la Nube: Optimiza tu gestión empresarial con SaaS,Cloud Computing,Servicios de Implementación de Sistemas ERP en la Nube: Optimizando operaciones y obteniendo ventajas competitivas.,
5863,Desarrollo de Software a Medida,Desarrollo Web y E-Commerce,Software Personalizado.,7000
5871,Servicios de Diseño y Desarrollo de Interfaces de Usuario,Desarrollo Web y E-Commerce,Diseño Y Desarrollo De Ui/Ux,4500
5878,Servicios de Migración y Modernización de Aplicaciones Legacy,Desarrollo Web y E-Commerce,Migración Y Modernización De Aplicaciones.,9000
5883,E-commerce Setup,Desarrollo Web y E-Commerce,Configuración De E-Commerce,3000
5886,Custom Web Development,Desarrollo Web y E-Commerce,Desarrollo Web Personalizado,8000
5889,Web Application Development,Desarrollo Web y E-Commerce,Desarrollo De Aplicaciones Web,9000
5901,Custom Software Development,Desarrollo Web y E-Commerce,Desarrollo De Software Personalizado,20000
5904,Web Design,Desarrollo Web y E-Commerce,Diseño Web Personalizado,5000
5906,Desarrollo de Aplicaciones Personalizadas,Desarrollo Web y E-Commerce,Desarrollo De Aplicaciones Móviles,9000
5908,E-Commerce,Desarrollo Web y E-Commerce,E-Commerce Con Wordpress Y Woocommerce,5500
5921,Diseño y desarrollo de interfaces de usuario,Desarrollo Web y E-Commerce,Diseño Y Desarrollo De Ui/Ux,5000
5928,Migración y modernización de aplicaciones,Desarrollo Web y E-Commerce,Migración Y Modernización De Aplicaciones.,6500
5938,Servicios de Diseño y Desarrollo de Interfaces de Usuario (UI) y Experiencia de Usuario (UX),Desarrollo Web y E-Commerce,Diseño Y Desarrollo De Ui/Ux,7000
5947,Servicios de Desarrollo de Aplicaciones con Arquitecturas de Microservicios y Contenedores,Desarrollo Web y E-Commerce,Desarrollo De Aplicaciones Con Microservicios,6000
5961,Desarrollo de Aplicaciones Web,Desarrollo Web y E-Commerce,Desarrollo De Aplicaciones Web,
5981,Servicios de diseño y desarrollo de aplicaciones web con arquitecturas de microservicios y APIs,Desarrollo Web y E-Commerce,Desarrollo De Aplicaciones Web Con Microservicios Y Apis,14000
5989,Servicios de diseño y desarrollo de portales web y aplicaciones con arquitectura de microservicios,Desarrollo Web y E-Commerce,Desarrollo De Portales Web Con Microservicios,14000
5993,Servicios de desarrollo de aplicaciones web y móviles con integración de blockchain y criptomonedas,Desarrollo Web y E-Commerce,Desarrollo De Software,7000
5999,Servicios de migración y modernización de aplicaciones legacy a arquitecturas basadas en microservicios,Desarrollo Web y E-Commerce,Migración,9000
6014,Diseño y Desarrollo Web,Desarrollo Web y E-Commerce,Desarrollo De Portales Web,
6024,Migración y Modernización,Desarrollo Web y E-Commerce,Modernización,
6032,Servicios de Desarrollo de Aplicaciones Web y Móviles con Blockchain,Desarrollo Web y E-Commerce,Aplicaciones Con Blockchain Y Criptomonedas,15000
6049,Desarrollo de aplicaciones,Desarrollo Web y E-Commerce,Microservicios Y Contenedores,
6062,Servicios de desarrollo de aplicaciones con arquitecturas de microservicios,Desarrollo Web y E-Commerce,Aplicaciones Con Microservicios.,10000
6063,Desarrollo Web,Desarrollo Web y E-Commerce,Diseño Y Desarrollo Web,
6072,Microservicios y Contenedores,Desarrollo Web y E-Commerce,Aplicaciones Con Microservicios.,
6079,Diseño y desarrollo de aplicaciones web,Desarrollo Web y E-Commerce,Diseño Y Desarrollo De Aplicaciones Web Con Microservicios.,6000
6085,Desarrollo de portales web y aplicaciones,Desarrollo Web y E-Commerce,Diseño Y Desarrollo De Portales Web Y Aplicaciones.,5000
6087,Aplicaciones web y móviles con blockchain,Desarrollo Web y E-Commerce,Desarrollo De Aplicaciones Web Y Móviles Con Blockchain.,8000
6095,Desarrollo de Portales Web,Desarrollo Web y E-Commerce,Desarrollo De Portales Web,5000
6103,Consultoría en E-commerce,Desarrollo Web y E-Commerce,Consultoría En E-Commerce,
6110,Gestión de Contenidos Web,Desarrollo Web y E-Commerce,Gestión De Contenidos Web,4000
6117,Diseño y Desarrollo de UI/UX,Desarrollo Web y E-Commerce,Diseño Y Desarrollo De Ui/Ux,5000
6130,Desarrollo de Aplicaciones a Medida,Desarrollo Web y E-Commerce,Desarrollo A Medida,5200
6131,Desarrollo de Páginas Web,Desarrollo Web y E-Commerce,Desarrollo Web,4800
6132,¡Crea tu Tienda Online con Desarrollo de E-Commerce y Tiendas en Línea!,Desarrollo Web y E-Commerce,Desarrollo de E-Commerce y Tiendas en Línea: La clave para el éxito en el mundo digital.,5100
6139,Optimización de Sitios Web,Desarrollo Web y E-Commerce,Optimización Web,4400
6170,Integración de Plataformas de Pago Avanzadas,Desarrollo Web y E-Commerce,Integración De Pagos,4000
6174,E-Commerce y Tiendas en Línea,Desarrollo Web y E-Commerce,Desarrollo De E-Commerce,5500
6259,Implementacion Sitio Web Institucional,Desarrollo Web y E-Commerce,Implementación De Sitio Web Institucional,
6260,Implementacion Tienda Online Basico,Desarrollo Web y E-Commerce,Implementación De Tienda Online Básica,799
6261,Implementacion Tienda Online Minorista,Desarrollo Web y E-Commerce,Implementación De Tienda Online Minorista,1099
6262,Implementacion Tienda Online Mayorista,Desarrollo Web y E-Commerce,Implementación De Tienda Online Mayorista,1499
6266,Plan Tienda Online Basico pagado cada 1 mes,Desarrollo Web y E-Commerce,Plan Mensual Tienda Online Básica,99
6267,Plan Sitio web Institucional pagado cada 1 mes,Desarrollo Web y E-Commerce,Plan Mensual Sitio Web Institucional,
6268,Plan Sitio web Institucional pagado cada 1 año,Desarrollo Web y E-Commerce,Plan Anual Sitio Web Institucional,
6269,Plan Tienda Online Minorista pagado cada 1 mes,Desarrollo Web y E-Commerce,Plan Mensual Tienda Online Minorista,149
6270,Plan Tienda Online Mayorista pagado cada 1 mes,Desarrollo Web y E-Commerce,Plan Mensual Tienda Online Mayorista,199
6278,Implementacion Tienda Online Marketplace,Desarrollo Web y E-Commerce,Implementación Tienda Online Marketplace,1799
6279,Plan Tienda Online Marketplace pagado cada 1 mes,Desarrollo Web y E-Commerce,Plan Mensual Tienda Online Marketplace,249
6313,Desarrollo de software,Desarrollo Web y E-Commerce,Desarrollo De Software A Medida.,5000
6334,Desarrollo de sitios web,Desarrollo Web y E-Commerce,Servicios De Creación Y Optimización De Sitios Web Para Empresas.,5000
6335,Soluciones de e-commerce,Desarrollo Web y E-Commerce,Servicios De Consultoría E Implementación De Soluciones De E-Commerce.,7000
6346,Desarrollo de videojuegos,Desarrollo Web y E-Commerce,Servicios De Creación De Videojuegos Y Aplicaciones De Entretenimiento Digital.,25000
6355,Desarrollo de soluciones blockchain,Desarrollo Web y E-Commerce,Servicios De Creación De Soluciones Blockchain Para Diversos Sectores Y Casos De Uso.,18000
6357,Desarrollo de soluciones de realidad aumentada,Desarrollo Web y E-Commerce,Servicios De Creación De Soluciones De Realidad Aumentada Para Aplicaciones Empresariales Y De Consumo.,16000
6363,Servicios de migración y modernización de sistemas,Desarrollo Web y E-Commerce,Servicios De Consultoría Y Ejecución De Proyectos De Modernización Y Migración De Infraestructura Tecnológica.,20000
6366,Desarrollo de soluciones de comercio electrónico,Desarrollo Web y E-Commerce,Servicios De Creación De Soluciones De Comercio Electrónico B2C Y B2B Con Funcionalidades Avanzadas.,20000
6367,Servicios de integración de sistemas,Desarrollo Web y E-Commerce,Servicios De Consultoría Y Ejecución De Proyectos De Integración De Sistemas Y Apis.,18000
6369,Desarrollo de soluciones de realidad virtual,Desarrollo Web y E-Commerce,Servicios De Creación De Soluciones De Realidad Virtual Para Entornos Empresariales Y De Consumo.,20000
6370,Servicios de diseño y desarrollo web,Desarrollo Web y E-Commerce,Servicios De Construcción Y Mejora De Presencia Web Para Empresas Y Organizaciones.,12000
6373,Desarrollo de soluciones de blockchain,Desarrollo Web y E-Commerce,"Servicios De Creación De Soluciones Blockchain Para Áreas Como Finanzas, Cadena De Suministro Y Certificación.",25000
6376,Servicios de migración y modernización de sistemas legacy,Desarrollo Web y E-Commerce,Servicios De Consultoría Y Ejecución De Proyectos De Modernización De Sistemas Legacy.,22000
6382,Servicios de desarrollo de sitios web y e-commerce,Desarrollo Web y E-Commerce,"Servicios De Diseño, Desarrollo Y Mantenimiento De Soluciones Web Y De E-Commerce.",18000
6383,Servicios de integración de sistemas y middleware,Desarrollo Web y E-Commerce,Servicios De Consultoría Y Ejecución De Proyectos De Integración De Sistemas Y Apis.,22000
6386,Servicios de desarrollo de software a medida,Desarrollo Web y E-Commerce,"Servicios De Diseño, Desarrollo, Implementación Y Mantenimiento De Aplicaciones A La Medida.",30000
6395,Servicios de desarrollo de blockchain y smart contracts,Desarrollo Web y E-Commerce,Servicios De Consultoría Y Desarrollo De Proyectos Blockchain Y Smart Contracts.,22000
6396,Servicios de desarrollo de aplicaciones de realidad aumentada y virtual,Desarrollo Web y E-Commerce,Servicios De Diseño Y Desarrollo De Soluciones De Realidad Aumentada Y Virtual Para Diversos Sectores.,20000
6400,Servicios de integración y orquestación de sistemas,Desarrollo Web y E-Commerce,Servicios De Consultoría Y Desarrollo De Arquitecturas De Integración De Aplicaciones Y Datos.,20000
6401,Servicios de implementación de plataformas de comercio electrónico,Desarrollo Web y E-Commerce,Servicios De Creación Y Despliegue De Tiendas En Línea Y Plataformas De Comercio Digital.,18000
6409,Servicios de diseño y desarrollo de portales web y aplicaciones web,Desarrollo Web y E-Commerce,"Servicios De Diseño, Codificación Y Despliegue De Soluciones Web A Medida.",16000
6414,Servicios de desarrollo de software blockchain y smart contracts,Desarrollo Web y E-Commerce,"Servicios De Diseño, Desarrollo E Implementación De Sistemas Y Aplicaciones Blockchain.",25000
6417,Servicios de implementación de soluciones de realidad aumentada y realidad virtual,Desarrollo Web y E-Commerce,Servicios De Consultoría Y Despliegue De Soluciones De Realidad Extendida Para Diversos Sectores Y Casos De Uso.,20000
6418,Servicios de desarrollo de videojuegos y aplicaciones de entretenimiento interactivo,Desarrollo Web y E-Commerce,"Servicios De Diseño, Desarrollo Y Publicación De Videojuegos Y Aplicaciones De Entretenimiento Innovadoras.",25000
6420,Servicios de desarrollo de aplicaciones de realidad extendida (XR),Desarrollo Web y E-Commerce,Servicios De Consultoría Y Construcción De Experiencias Interactivas En Entornos Virtuales Y Aumentados.,22000
6424,Servicios de desarrollo e implementación de soluciones de blockchain,Desarrollo Web y E-Commerce,Servicios De Consultoría Y Desarrollo De Soluciones Descentralizadas Y Seguras Utilizando Blockchain.,30000
6426,Servicios de implementación de soluciones de gestión de contenidos y portales web,Desarrollo Web y E-Commerce,"Servicios De Consultoría Y Construcción De Soluciones De Gestión De Contenidos, Diseño Web Y Desarrollo De Aplicaciones Web.",22000
6430,Servicios de desarrollo de aplicaciones de realidad extendida para el metaverso,Desarrollo Web y E-Commerce,"Servicios De Consultoría Y Construcción De Soluciones De Realidad Aumentada, Virtual Y Mixta Para Entornos Virtuales Compartidos.",35000
6460,Diseño de sitios web,Desarrollo Web y E-Commerce,Servicio De Diseño Y Desarrollo De Sitios Web A La Medida.,1000
6465,Mantenimiento de sitios web,Desarrollo Web y E-Commerce,Servicio De Mantenimiento Y Soporte Para Sitios Web.,150
6478,Desarrollo de tienda online,Desarrollo Web y E-Commerce,Creación De Tiendas Online Personalizadas.,2800
6495,Creación de página web,Desarrollo Web y E-Commerce,Diseño Y Desarrollo De Sitios Web Personalizados.,1000
6502,Consultoría de UX,Desarrollo Web y E-Commerce,Optimización De La Experiencia De Usuario De Productos Digitales.,1500
6504,Desarrollo de sitio web,Desarrollo Web y E-Commerce,Creación De Sitios Web Modernos Y Funcionales Para Mejorar La Presencia Online.,3000
6511,Diseño de página web,Desarrollo Web y E-Commerce,Creación De Una Página Web Profesional Y Funcional Para Representar La Marca En Línea.,2500
